CODI_10;ORDENACIO_ALFABETICA;NOM COMPLERT;ADREÇA;MUNICIPI;TELÈFON;FAX;TRACTAMENT;PRESIDENT;NOM;COGNOM1;COGNOM2;PARTIT_POLITIC;SEXE;CÀRREC;GERENT;CIF;COMARCA;CODCOMARCA;PROVINCIA;CODIPROV;CAPICOM;ANY_CENS;CENS;CODITIPUS;SUPERFICIE;ARTICLE;NOMTIPUS;CODIPOSTAL;SECRETARI;HORARI;DISSOLT;SIGLACOM;ALTURA;CODIPARE;TIPUSPARE;NOMPARE;HD;NOM_CAPITAL;E_MAIL;WEB;PARTIT_JUDICIAL;PARTIT_ELECTORAL;GENTILICI;LOCALITAT_CP;DELEGACIO_GOVERN;MUNICAT;AMBIT;SITUA_GEO_MUNICIPI;SITUA_GEO_COMARCA;PLANOL_CARRERS;SALUTACIO;DATA_ACTUALITZACIO
0810755018;Empresa M. d'obres de Lliçà d'Amunt, SL;Empresa municipal d'obres de Lliçà d'Amunt, SL;C/ Anselm Clavé, 73;Lliçà d'Amunt;938417891;938414175;Il·lm. Sr.;Vacant;Vacant;;;;H;President;;B63791024;Vallès Oriental;8104190004;Barcelona;8000840003;;;0;5;;;Ens de gestió;08186;;Dilluns a divendres de 9.00 a 14.00 hores;N;;;;;;;;emo@llicamunt.cat;emollicamunt.cat;;;;Lliçà d'Amunt;Barcelona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0810755018;;;;;Benvolgut president;26/07/2019
2523265011;Empresa M. Energia Elèctrica Torres Segre, SL;Empresa Municipal d'Energia Elèctrica Torres de Segre, SL;Pl. Església, s/n;Torres de Segre;973796005;973792776;Sr.;Josep Ramon Branzuela Almacellas;Josep Ramon;Branzuela;Almacellas;;H;President;;B25460494;Segrià;8103320002;Lleida;8002550006;;;0;5;;;Ens de gestió;25170;;;N;;;;;;;;;;;;;Torres de Segre;Lleida;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2523265011;;;;;Benvolgut president;26/07/2019
0830545036;Empresa Municipal d'Aigües de Vilafranca, SA;Empresa Municipal d'Aigües de Vilafranca, SA;Pl. Jaume I, 8;Vilafranca del Penedès;938906010;938172873;Sr.;Aureli Muñoz Milà;Aureli;Muñoz;Milà;;H;President;;A60206083;Alt Penedès;8100380001;Barcelona;8000840003;;;0;5;;    ;Ens de gestió;08720;;;N;;;;;;;;emavsa@emav.es;;;;;Vilafranca del Penedès;Barcelona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0830545036;;;;;Benvolgut president;26/07/2019
4315545036;Empresa Municipal de Serveis Públics, SL;Empresa Municipal de Serveis Públics, SL;Plaça d'Espanya, 1;Tortosa;977-510181;977-510797;Sr.;Vacant;Vacant;;;;H;President;;B43680479;Baix Ebre;8100940003;Tarragona;8004330008;;;0;5;;;Ens de gestió;43500;;Dl. a Dv. de 8:00 a 15:00 hores;N;;;;;;;;emsp1@tinet.fut.es;;;;;Tortosa;Terres de l'Ebre;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4315545036;;;;;Benvolgut president;26/07/2019
2512075038;Empresa Municipal d'Urbanisme de Lleida, SL;Empresa Municipal d'Urbanisme de Lleida, SL;Tallada, 32;Lleida;973-282740;973-282740;Sr.;Fèlix Larrosa Piqué;Fèlix;Larrosa;Piqué;;H;President;;B25322595;Segrià;8103320002;Lleida;8002550006;;;0;5;;    ;Ens de gestió;25002;;;N;;;;;;;;;;;;;Lleida;Lleida;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2512075038;;;;;Benvolgut president;26/07/2019
2517345015;Empresa Municipal d'Urbanisme Pont Suert, SL;Empresa Municipal d'Urbanisme del Pont de Suert, SL;Plaça Major, 9;El Pont de Suert;973690005;973690293;Il·lm. Sr.;Vacant;Vacant;;;;H;President;;B25427386;Alta Ribagorça;8100560009;Lleida;8002550006;;;0;5;;;Ens de gestió;25520;;Dl. a Dv. de 8:00 a 15:00 hores;N;;;;;;;;Alcalde@pontsuert.ddl.net;http://elpontdesuert.com;;;;El Pont de Suert;Alt Pirineu i Aran;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2517345015;;;;;Benvolgut president;26/07/2019
1713905012;EMPRIS, SL;EMPRIS, SL;Major, 2;Les Preses;972-693232;972-693434;Sr.;Vacant;Vacant;;;;H;President;;B17227364;Garrotxa;8101920002;Girona;8001760009;;;0;5;;    ;Ens de gestió;17178;;;N;;;;;;;;secretaria@lespreses.cat;http://www.lespreses.cat;;;;Les Preses;Girona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1713905012;;;;;Benvolgut president;26/07/2019
0801555018;Ens de Gestió Urbanística, SA (ENGESTUR, SA);Ens de Gestió Urbanística, SA (ENGESTUR, SA);C/ Litz, 36;Badalona;933838110;934600412;Il·lm. Sr.;Vacant;Vacant;;;;D;Presidenta;;A58187725;Barcelonès;8101360009;Barcelona;8000840003;;;0;5;;    ;Ens de gestió;08917;;;N;;;;;;;;engestur@line;;;;;Badalona;Barcelona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0801555018;;;;;Benvolguda presidenta;26/07/2019
2500304013;Entitat Pública Empresarial Agramunt Serveis;Entitat Pública Empresarial Agramunt Serveis;Plaça de l'Església, 1;Agramunt;973392807;973392807;Il·lm. Sr.;Vacant;Vacant;;;;H;President;;G25226499;Urgell;8103850006;Lleida;8002550006;;;0;5;;;Ens de gestió;25310;;de 9.00 a 14.00 hores i de 17.00 a 20.00 hores;N;;;;;;;;pme@agramunt.cat;;;;;Agramunt;Lleida;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2500304013;;;;;Benvolgut president;26/07/2019
0800604013;Entitat Pública Empresarial Ràdio Arenys;Entitat Pública Empresarial Ràdio Arenys;Riera Pare Fita, 31 Edifici Calisay;Arenys de Mar;;;Il·lm. Sr.;Vacant;Vacant;;;;H;President;;P0800228I;Maresme;8102130008;Barcelona;8000840003;;;0;5;;;Ens de gestió;08350;;;N;;;;;;;;;;;;;Arenys de Mar;Barcelona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0800604013;;;;;Benvolgut president;26/07/2019
4309234032;EPE de Serveis i Obres;Entitat Pública Empresarial de Serveis i Obres;Av. de Reus, 27;Mont-roig del Camp;977837005;;Sr.;Fran Morancho López;Fran;Morancho;López;;H;President;;Q4300325J;Baix Camp;8100810007;Tarragona;8004330008;;;;5;;;Ens de gestió;43300;;;N;;;;;;;;oanguera@mont-roig.cat;www.mont-roig.cat;;;;;Tarragona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4309234032;;;;;Benvolgut president;26/07/2019
4309234026;EPE Gestió del cicle complet de l'aigua;Entitat Pública Empresarial Local Nostraigua;Ctra. Colldejou, s/n;Mont-roig del Camp;977810386;;Il.lm. Sr.;Francisco de Asís Morancho López;Francisco de Asís;Morancho;López;;H;President;;Q4300259A;Baix Camp;8100810007;Tarragona;8004330008;;;0;5;;;Ens de gestió;43300;;De dilluns a divendres de 9:00 a 14:00 hores;N;;;;;;;;info@nostraigua.cat;http://www.nostraigua.cat;;;;Mont-roig del Camp;Tarragona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4309234026;;;;;Benvolgut president;26/07/2019
0820554019;EPEL Cugat.cat;EPEL Cugat.cat;Plaça de la Vila, 1;Sant Cugat del Vallès;935903434;;Sra.;Vacant;Vacant;;;;D;Presidenta;;Q0802038J;Vallès Occidental;8104020002;Barcelona;8000840003;;;;5;;;Ens de gestió;08190;;;N;;;;;;;;jordi.molgo@cugat.cat;http://www.cugat.cat;;;;;Barcelona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0820554019;;;;;Benvolguda presidenta;26/07/2019
0830544016;EPEL Institut Municipal de Formació;EPEL Institut Municipal de Formació de Vilafranca del Penedès;C/ Cort, 14 (Casa de la Vila);Vilafranca del Penedès;938920358;;Sr.;Vacant;Vacant;;;;H;President;;P0800233I;Alt Penedès;8100380001;Barcelona;8000840003;;;0;5;;;Ens de gestió;08720;;;N;;;;;;;;pregull@vilafranca.org;;;;;Vilafranca del Penedès;Barcelona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0830544016;;;;;Benvolgut president;26/07/2019
0813474018;EPEL La Figaronenca;EPEL La Figaronenca;Plaça Anna Bosch s/n;Figaró-Montmany;938429111;938429136;Sr.;Vacant;Vacant;;;;H;President;;Q0801952C;Vallès Oriental;8104190004;Barcelona;8000840003;;;;5;;;Ens de gestió;08590;;;N;;;;;;;;figaro@diba.es;;;;;;Barcelona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0813474018;;;;;Benvolgut president;26/07/2019
4315544016;EPEL, FPPM Hospital i Llars de la Santa Creu;EPEL, Fundació Privada Pública Municipal Hospital i Llars de la Santa Creu;Pasaseig Mossèn Valls, 1;Tortosa;977500533;977500085;Sr.;Vacant;Vacant;;;;H;President;;Q4300275G;Baix Ebre;8100940003;Tarragona;8004330008;;;;5;;;Ens de gestió;43590;;;N;;;;;;;;secdir.htortosa@grupsgs.com;http://www.grupsgs.com;;;;Jesús;Terres de l'Ebre;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4315544016;;;;;Benvolgut president;26/07/2019
0804463028;Escola Bressol Vailets de Capellades;Escola Bressol Vailets de Capellades;Doctor Fleming, 28;Capellades;93-8012400;93-8013969;Sr.;Aleix Auber Álvarez;Aleix;Auber;Álvarez;;H;President/Presidenta;;P5804301I;Anoia;8100690004;Barcelona;8000840003;;;0;5;;;Ens de gestió;08786;;;N;;;;;;;;llardinfantssu@gmail.com;;;;;Capellades;Catalunya Central;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0804463028;;;;;Benvolgut/da Sr./Sra.;26/07/2019
1716093018;Escola de Música de Sant Feliu de Guíxols;Escola de Música de Sant Feliu de Guíxols;Capmany, 23-25;Sant Feliu de Guíxols;972-821393;972-323950;Il·lm. Sr.;Vacant;Vacant;;;;H;President;;P6717002G;Baix Empordà;8101080001;Girona;8001760009;;;0;5;;;Ens de gestió;17220;;;N;;;;;;;;;;;;;Sant Feliu de Guíxols;Girona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1716093018;;;;;Benvolgut president;26/07/2019
8102063028;Escola de Música del Gironès;Escola de Música del Gironès (OAEMG);C/ Riera de Mus, 1 A;Girona;972-213262;972-213573;Sr.;Vacant;Vacant;;;;H;President/Presidenta;;S6700005I;Gironès;8102060009;Girona;8001760009;;;0;5;;;Ens de gestió;17003;;;N;;;;;;;;emg@girones.org;http://www.girones.cat;;;;Girona;Girona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=8102063028;;;;;Benvolgut/da Sr./Sra.;26/07/2019
1704703035;Escola Infantil M. Passeig Oques Castelló Emp;"Escola Infantil Municipal ""Passeig de les Oques"" de Castelló d'Empúries";Pl. del Joc de la Pilota, 1 Casa Consistorial;Castelló d'Empúries;972250426;972156062;Sr.;Salvi Güell Bohigas;Salvi;Güell;Bohigas;;H;President;;P1700040G;Alt Empordà;8100220002;Girona;8001760009;;;0;5;;;Ens de gestió;17486;;;N;;;;;;;;;;;;;Castelló d'Empúries;Girona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1704703035;;;;;Benvolgut president;26/07/2019
2507293039;Escola M. de Música-Consrvatori Elemental;Escola Municipal de Música-Conservatori Elemental de Cervera;Baixada de Sant Martí, s/n;Cervera;973-531102;973-532768;Il·lm. Sr.;Vacant;Vacant;;;;H;President;;V25274366;Segarra;8103260009;Lleida;8002550006;;;0;5;;;Ens de gestió;25200;;;N;;;;;;;;rtrepat2@pie.xtec.es;;;;;Cervera;Lleida;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2507293039;;;;;Benvolgut president;26/07/2019
1704703029;Escola M. Música Castelló Empúries-Antoni A.;Escola Municipal de Música de Castelló d'Empúries-Antoni Agramont;C/ Carbonar, 4;Castelló d'Empúries;972250528;972156062;Il·lm. Sr.;Vacant;Vacant;;;;H;President;;P6705202G;Alt Empordà;8100220002;Girona;8001760009;;;0;5;;;Ens de gestió;17486;;;N;;;;;;;;ajuntament@castellodempuries.net;;;;;Castelló d'Empúries;Girona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1704703029;;;;;Benvolgut president;26/07/2019
4301923021;Escola Municipal de Música d'Ascó;Escola Municipal de Música d'Ascó;Plaça Major, 1;Ascó;977404022;977406110;Sr.;Salvador Florido Florido;Salvador;Florido;Florido;;H;President;;P4300037A;Ribera d'Ebre;8103040003;Tarragona;8004330008;;;0;5;;;Ens de gestió;43791;;;N;;;;;;;;emma@asco.cat;http://usuaris.tinet.cat/emma/;;;;Ascó;Terres de l'Ebre;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4301923021;;;;;Benvolgut president;26/07/2019
2512355018;Esports d'Hivern Tavascan-Lladorre, SA;Esports d'Hivern Tavascan-Lladorre, SA;Major, 5;Lladorre;973-623000;973-623052;Il·lm. Sr.;Vacant;Vacant;;;;H;President;;A25221060;Pallars Sobirà;8102650006;Lleida;8002550006;;;0;5;;    ;Ens de gestió;25576;;;N;;;;;;;;;;;;;Lladorre;Alt Pirineu i Aran;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2512355018;;;;;Benvolgut president;26/07/2019
0819445015;Estacionaments Urb. St. Adrià B.,SA (EUSABSA);Estacionaments Urbans de Sant Adrià de Besòs, SA (EUSABSA);De Gravina, 3-5;Sant Adrià de Besòs;93-4620938;;Sr./Sra;Vacant;Vacant;;;;H;President/Presidenta;;A58478918;Barcelonès;8101360009;Barcelona;8000840003;;;0;5;;    ;Ens de gestió;08930;;;N;;;;;;;;;;;;;Sant Adrià de Besòs;Barcelona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0819445015;;;;;Benvolgut/da Sr./Sra.;26/07/2019
8200335046;Ferrocarril Metropolità de Barcelona, SA;Ferrocarril Metropolità de Barcelona, SA;Carrer 62, 21-23;Barcelona;932235100;;Excm. Sr.;Vacant;Vacant;;;;H;President;;A08005795;Barcelonès;8101360009;Barcelona;8000840003;;;0;5;;;Ens de gestió;08040;;;N;;;;;;;;;;;;;Barcelona;Barcelona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=8200335046;;;;;Benvolgut president;26/07/2019
2521734011;Fira de Teatre al Carrer de Tàrrega;Fira de Teatre al Carrer de Tàrrega;Plaça Sant Antoni, 1;Tàrrega;973310854;973501528;Sr.;Vacant;Vacant;;;;H;President;;V25203530;Urgell;8103850006;Lleida;8002550006;;;0;5;;;Ens de gestió;25300;;De 8 a 15 hores;N;;;;;;;;firateatre@firatarrega.com;wwwfiratarrega.cat;;;;Tàrrega;Lleida;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2521734011;;;;;Benvolgut president;26/07/2019
1706695037;FISERSA INICIATIVES, SA;FISERSA INICIATIVES, SA;Alemanya, 5  Recinte Firal;Figueres;972-510412;972-510112;Il·lm. Sr.;Vacant;Vacant;;;;H;President;;A17573015;Alt Empordà;8100220002;Girona;8001760009;;;0;5;;    ;Ens de gestió;17600;;;N;;;;;;;;;;;;;Figueres;Girona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1706695037;;;;;Benvolgut president;26/07/2019
4306075017;Flix Gestió d'Iniciatives Econòmiques, SAM;Flix Gestió d'Iniciatives Econòmiques, SAM;C/ Tallers, 2;Flix;977044770;977044775;Sr.;Vacant;Vacant;;;;H;President;;A43862317;Ribera d'Ebre;8103040003;Tarragona;8004330008;;;0;5;;;Ens de gestió;43750;; 9 a 13  hores i de 15 a 18 h;N;;;;;;;;laribera@flixgie.cat;;;;;Flix;Terres de l'Ebre;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4306075017;;;;;Benvolgut president;26/07/2019
0801935160;Foment de Ciutat, SA;Foment de Ciutat, SA;Carrer Pintor Fortuny 17-19 baixos;Barcelona;932566627;;Sr.;Joaquim Torra Pla;Joaquim;Torra;Pla;;H;President;;A62091616;Barcelonès;8101360009;Barcelona;8000840003;;;;5;;;Ens de gestió;08001;;;N;;;;;;;;infor@fomentciutatvella.net;;;;;;Barcelona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0801935160;;;;;Benvolgut president;26/07/2019
0827985065;Foment de Terrassa, SA;Foment de Terrassa, SA;Ctra. de Martorell, 95;Terrassa;937891111;937891123;Sr.;Vacant;Vacant;;;;H;President;;A59093229;Vallès Occidental;8104020002;Barcelona;8000840003;;;0;5;;    ;Ens de gestió;08224;;;N;;;;;;;;foment@terrassa.cat;http://www.terrassa.cat/foment/;;;;Terrassa;Barcelona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0827985065;;;;;Benvolgut president;26/07/2019
0811365026;Foment Rehabilitació Urbana de Manresa, SA;Foment de la Rehabilitació Urbana de Manresa, SA;Plaça Immaculada, 3 baixos;Manresa;938725601;938727256;Sra.;Vacant;Vacant;;;;D;Presidenta;;A60490067;Bages;8100750006;Barcelona;8000840003;;;0;5;;    ;Ens de gestió;08241;;;N;;;;;;;;forum@forumsa.cat;;;;;Manresa;Catalunya Central;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0811365026;;;;;Benvolguda presidenta;26/07/2019
8103983036;Foment Torisme Val d'Aran;Foment Torisme Val d'Aran;Passèg dera Libertat, 16;Vielha e Mijaran;973641801;973641769;Sr.;Vacant;Vacant;;;;H;President;;Q2500320C;Aran;8103980001;Lleida;8002550006;;;0;5;;;Ens de gestió;25530;;Dilluns a divendres, de 8 a 15 h;N;;;;;;;;secretaria@aran.org;http://www.visitvaldaran.com;;;;Vielha e Mijaran;Alt Pirineu i Aran;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=8103983036;;;;;Benvolgut president;26/07/2019
0818465026;Font del Ferro, SL;Font del Ferro, SL;Carrer Càceres s/n;Rubí;93-5887575;93-6974319;Sr./Sra;Vacant;Vacant;;;;H;Presidenta;;B60492329;Vallès Occidental;8104020002;Barcelona;8000840003;;;0;5;;    ;Ens de gestió;08191;;;N;;;;;;;;;;;;;Rubí;Barcelona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0818465026;;;;;Benvolguda presidenta;26/07/2019
1790265011;Forallac Progrés, SAM;FORALLAC PROGRÉS, SAM;Carrer dels Oms, 10;Forallac;972646858;972641934;Il·lm. Sr.;Vacant;Vacant;;;;H;President;;A55019053;Baix Empordà;8101080001;Girona;8001760009;;;0;5;;;Ens de gestió;17111;;de 9.00 a 13.00 hores i de 15.00 a 17.00 hores;N;;;;;;;;info@nexesforallac.cat;http://www.nexesforallac.cat;;;;Forallac;Girona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1790265011;;;;;Benvolgut president;26/07/2019
1703913026;FP Museu Isaac Albéniz de Camprodon;Fundació Pública Museu Isaac Albéniz de Camprodon;C/ Sant Roc, 22;Camprodon;972741166;972130324;Il·lm. Sr.;Vacant;Vacant;;;;H;President;;Q1700587G;Ripollès;8103110007;Girona;8001760009;;;0;5;;;Ens de gestió;17867;;Dissabtes, diumenges i festius d'11.00 a 14.00 hores i de 16.00 a 19.00 hores (diumenges tarda tancat);N;;;;;;;;gabinetalcaldia@camprodon.cat;http://www.albeniz.cat;;;;Camprodon;Girona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1703913026;;;;;Benvolgut president;26/07/2019
0824013011;"FPM ""Patronat Cultural Parera"" de S. Sadurní";"Fundació Pública Municipal ""Patronat Cultural Parera"" de Sant Sadurní d'Anoia";Pl. de l'Ajuntament, 1;Sant Sadurní d'Anoia;93-8910325;93-8183470;Il·lm. Sr.;Vacant;Vacant;;;;H;President;;P5824004E;Alt Penedès;8100380001;Barcelona;8000840003;;;0;5;;;Ens de gestió;08770;;;N;;;;;;;;st.sadurnia@diba.es;;;;;Sant Sadurní d'Anoia;Barcelona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0824013011;;;;;Benvolgut president;26/07/2019
4316133064;FPM de Música Robert Gerhard;Fundació Pública Municipal de Música Robert Gerhard;Pge. Estació, 41. Parc Barrau;Valls;977-604454;;Il·lma. Sra.;Vacant;Vacant;;;;D;President;;G43092410;Alt Camp;8100170005;Tarragona;8004330008;;;0;5;;;Ens de gestió;43800;;;N;;;;;;;;;;;;;Valls;Tarragona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4316133064;;;;;Benvolgut president;26/07/2019
0816353010;FPM Joan Josep Tharrats Art Gràfic;Fundació Pública Municipal Joan Josep Tharrats d'Art Gràfic;Pl. Catalunya, 3 Can Comas;Pineda de Mar;937671560;937671212;Il·lm. Sr.;Vacant;Vacant;;;;H;President;;P5816203C;Maresme;8102130008;Barcelona;8000840003;;;0;5;;;Ens de gestió;08397;;;N;;;;;;;;;;;;;Pineda de Mar;Barcelona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0816353010;;;;;Benvolgut president;26/07/2019
4301673019;FPM Sant Antoni Abat de l'Arboç;Fundació Pública Municipal Sant Antoni Abat de l'Arboç;Carrer Hospital, 52;L'Arboç;977670307;977670257;Il·lm. Sr.;Vacant;Vacant;;;;H;President;;P9301601B;Baix Penedès;8101200000;Tarragona;8004330008;;;0;5;;;Ens de gestió;43720;;;N;;;;;;;;;;;;;L'Arboç;Tarragona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4301673019;;;;;Benvolgut president;26/07/2019
2517133012;Fund. Pca. Residència Nostra Senyora Ribera;Fundació Pública Municipal Residència Sanitària Nostra Senyora de Ribera;Mare Güell, 2;La Pobla de Segur;973-680o38;973681107;Il·lma. Sra.;Vacant;Vacant;;;;D;President;;G25036948;Pallars Jussà;8102520002;Lleida;8002550006;;;0;5;;;Ens de gestió;25500;;Dilluns a dissabte de 9:00 hores a 15:00 hores;N;;;;;;;;;;;;;La Pobla de Segur;Alt Pirineu i Aran;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2517133012;;;;;Benvolgut president;26/07/2019
4303793018;Fundació del Castell de Calafell;Fundació del Castell de Calafell;Pl. Catalunya, 1;Calafell;977-695656;977-699135;Sr.;Vacant;Vacant;;;;H;President;;P9303701H;Baix Penedès;8101200000;Tarragona;8004330008;;;0;5;;;Ens de gestió;43820;;;N;;;;;;;;rs.cultur@tinet.fut.es;;;;;Calafell;Tarragona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4303793018;;;;;Benvolgut president;26/07/2019
4316343069;Fundació Deu Font del Vendrell;Fundació Deu Font del Vendrell;Plaça Nova, 6;El Vendrell;977-661619;;Sr./Sra;Vacant;Vacant;;;;H;President/Presidenta;;P9316506F;Baix Penedès;8101200000;Tarragona;8004330008;;;0;5;;;Ens de gestió;43700;;;N;;;;;;;;;;;;;El Vendrell;Tarragona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4316343069;;;;;Benvolgut/da Sr./Sra.;26/07/2019
0802293018;Fundació Hospital Sant Bernabé de Berga;Fundació Pública Hospital de Sant Bernabé de Berga;Ctra. de Ribes, s/n;Berga;93-8210400;;Il·lm. Sr.;Vacant;Vacant;;;;H;President;;G08411068;Berguedà;8101410007;Barcelona;8000840003;;;0;5;;;Ens de gestió;08600;;;N;;;;;;;;hsb@hsb.es;http://www.hsb.cat;;;;Berga;Catalunya Central;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0802293018;;;;;Benvolgut president;26/07/2019
